paper_id,class_id,is_train
697,0,1
698,4,1
699,1,1
700,0,1
701,0,1
702,2,1
703,0,1
704,0,1
705,4,0
706,7,1
707,0,1
708,1,1
709,0,1
710,5,1
711,5,1
712,7,1
713,0,1
714,0,1
715,4	8,1
716,4	8,1
717,4	8,1
718,6,0
719,0,1
720,4	8,0
721,9,1
722,7,1
723,0,1
724,4,0
725,4	8,0
726,5,1
727,9,1
728,0,1
729,0,0
730,8,0
731,0,1
732,4,1
733,0,1
734,4,1
735,0,1
736,1,1
737,0,1
738,0,0
739,9,0
740,7,1
741,0,0
742,1,0
743,0,1
744,0,1
745,1,0
746,0,1
747,0,1
748,7,1
749,1	4,1
750,7,1
751,4,1
752,7,1
753,0,1
754,7,1
755,0,0
756,0,1
757,0,1
758,0,0
759,0,1
760,0,0
761,1,1
762,4,1
763,1,1
764,7,1
765,0,1
766,0,0
767,0,1
768,1,0
769,9,1
770,0,1
771,2,1
772,9,0
773,7,1
774,1,1
775,4,1
776,1,1
777,3,1
778,3,1
779,1,1
780,0,1
781,0,1
782,4,1
783,0,0
784,8,1
785,8,1
786,5,1
787,3,1
788,7,0
789,0,1
790,0,1
791,7,1
792,7,1
793,0,1
794,0,1
795,0,1
796,0,1
797,1,1
798,4,0
799,5,1
800,5,1
801,5,1
802,8,1
803,9,1
804,3,1
805,8,0
806,0,1
807,7,1
808,5,1
809,4,0
810,7,1
811,0,1
812,0,1
813,2,1
814,5,1
815,9,1
816,0,0
817,8,1
818,7,1
819,8,1
820,0,1
821,0,1
822,7,1
823,7,1
824,7,1
825,0,0
826,7,1
827,0,1
828,0,1
829,1,1
830,0,1
831,8,1
832,0,0
833,0,1
834,0,1
835,7,1
836,1,1
837,0,1
838,4,1
839,4,0
840,3,1
841,0,1
842,0,1
843,0,1
844,1,1
845,0,1
846,0,1
847,4,1
848,0,0
849,0,1
850,0,1
851,0,0
852,0,1
853,0,1
854,0,1
855,3,1
856,5,0
857,0,1
858,5,0
859,0,1
860,0,0
861,0,0
862,0,1
863,1,1
864,5,1
865,0,1
866,8,1
867,0,1
868,5,0
869,0,1
870,9,1
871,1,1
872,0,1
873,4,0
874,4,1
875,4,1
876,0,1
877,0,1
878,9,1
879,9,1
880,4,0
881,4,1
882,0,1
883,4,1
884,4,1
885,3,0
886,3,1
887,0,1
888,0,1
889,0,1
890,4,1
891,8,1
892,8,0
893,4,1
894,0,1
895,8,1
896,6,1
897,0,1
898,0,0
899,4,1
900,5,0
901,0,1
902,0,0
903,0,1
904,3,1
905,9,1
906,9,1
907,2,1
908,2,1
909,8,1
910,4,1
911,0,1
912,4,1
913,0,1
914,7,1
915,2,0
916,2,1
917,5,1
918,1	4,1
919,5,0
920,0,0
921,0,0
922,4	8,0
923,0,1
924,4	8,0
925,0,1
926,5,1
927,2,1
928,6,1
929,0,1
930,6,1
931,0,1
932,2,1
933,2,0
934,2,1
935,2,1
936,4,1
937,0,1
938,8,0
939,8,1
940,0,1
941,5,1
942,0,1
943,8,0
944,0,0
945,7,1
946,7,1
947,3,1
948,0,0
949,4,0
950,4,1
951,0,1
952,0,1
953,7,1
954,7,1
955,2,0
956,2,1
957,0,1
958,0,1
959,8,1
960,4,1
961,4,1
962,4,1
963,0,0
964,6,1
965,1,1
966,7,1
967,0,1
968,7,1
969,7,1
970,0,1
971,4,1
972,0,1
973,4	8,0
974,0,0
975,0,1
976,0,1
977,1	4,1
978,8,1
979,4,1
980,7,1
981,0,1
982,0,1
983,0,1
984,0,1
985,1,1
986,0,0
987,0,1
988,0,0
989,0,1
990,0,1
991,4,1
992,5,0
993,5,0
994,4,1
995,7,1
996,4,1
997,7,1
998,1	4,1
999,2,1
1000,2,1
1001,2,0
1002,2,0
1003,2,1
1004,2,0
1005,2,1
1006,2,1
1007,2,1
1008,2,1
1009,1,0
1010,9,0
1011,3,1
1012,5,1
1013,5,0
1014,5,1
1015,5,1
1016,0,1
1017,5,1
1018,0,1
1019,7,1
1020,7,1
1021,0,1
1022,0,1
1023,0,1
1024,0,1
1025,0,1
1026,0,0
1027,4,1
1028,8,1
1029,1	4,1
1030,4,1
1031,4,1
1032,6,1
1033,4,0
1034,0,1
1035,0,1
1036,0,1
1037,1,0
1038,0,1
1039,0,1
1040,8,1
1041,8,1
1042,7,1
1043,6,1
1044,7,1
1045,7,1
1046,0,1
1047,0,1
1048,7,1
1049,4,1
1050,7,1
1051,7,1
1052,0,1
1053,0,1
1054,4,1
1055,1,1
1056,0,1
1057,0,1
1058,7,1
1059,4,1
1060,6,1
1061,1,1
1062,0,1
1063,8,0
1064,0,1
1065,6,1
1066,7,1
1067,7,1
1068,2,1
1069,3,0
1070,0,1
1071,7,1
1072,4,1
1073,8,1
1074,8,1
1075,8,1
1076,7,1
1077,3,0
1078,0,1
1079,0,1
1080,0,1
1081,0,1
1082,0,1
1083,0,1
1084,3,0
1085,0,1
1086,0,1
1087,4,1
1088,8,0
1089,8,1
1090,8,1
1091,8,1
1092,9,0
1093,2,1
1094,5,1
1095,4,0
1096,4,0
1097,1,1
1098,1,1
1099,0,1
1100,0,1
1101,4,0
1102,0,1
1103,0,1
1104,4,1
1105,0,1
1106,0,1
1107,0,1
1108,0,1
1109,0,0
1110,5,1
1111,9,1
1112,3,1
1113,7,1
1114,0,1
1115,0,1
1116,0,1
1117,0,1
1118,0,1
1119,5,0
1120,5,1
1121,0,1
1122,1,1
1123,1,1
1124,1,1
1125,0,1
1126,5,0
1127,5,0
1128,5,0
1129,5,1
1130,5,1
1131,5,0
1132,5,1
1133,4,0
1134,6,1
1135,0,1
1136,0,0
1137,2,1
1138,4,1
1139,4,0
1140,8,1
1141,0,0
1142,0,1
1143,0,1
1144,2,0
1145,2,1
1146,0,1
1147,0,0
1148,1,1
1149,1,0
1150,2,1
1151,1,0
1152,8,1
1153,7,1
1154,7,1
1155,7,1
1156,2,1
1157,0,1
1158,2,1
1159,0,1
1160,4,1
1161,1,0
1162,6,1
1163,4,1
1164,0,1
1165,0,1
1166,9,1
1167,9,1
1168,0,1
1169,2,1
1170,0,0
1171,2,0
1172,0,1
1173,0,0
1174,0,0
1175,0,1
1176,0,1
1177,2,0
1178,2,1
1179,9,1
1180,2,1
1181,0,0
1182,4,0
1183,0,0
1184,4,0
1185,1,1
1186,1,1
1187,7,1
1188,4,1
1189,0,1
1190,0,1
1191,0,1
1192,0,1
1193,7,1
1194,0,1
1195,5,1
1196,1,0
1197,0,1
1198,0,1
1199,3,0
1200,0,0
1201,4,0
1202,6,1
1203,7,1
1204,0,1
1205,4,1
1206,1,0
1207,1,1
1208,0,1
1209,9,1
1210,0,1
1211,0,1
1212,0,1
1213,7,1
1214,4,0
1215,4,1
1216,1,1
1217,7,1
1218,2,0
1219,1,1
1220,0,1
1221,2,0
1222,6,1
1223,5,1
1224,2,0
1225,2,1
1226,0,0
1227,5,1
1228,0,0
1229,4,0
1230,0,1
1231,4,1
1232,8,0
1233,0,1
1234,0,1
1235,0,1
1236,1,1
1237,0,0
1238,1,1
1239,0,1
1240,0,1
1241,0,0
1242,0,1
1243,4,1
1244,0,1
1245,0,1
1246,0,1
1247,0,1
1248,0,0
1249,0,0
1250,1,1
1251,4,1
1252,0,1
1253,0,1
1254,0,1
1255,0,1
1256,0,1
1257,0,1
1258,0,1
1259,7,1
1260,7,1
1261,2,1
1262,0,1
1263,0,1
1264,0,1
1265,1,0
1266,0,1
1267,0,1
1268,1	4,1
1269,3,1
1270,0,1
1271,7,1
1272,0,1
1273,7,0
1274,0,1
1275,0,1
1276,0,0
1277,5,1
1278,0,1
1279,0,1
1280,5,0
1281,0,0
1282,8,1
1283,0,1
1284,7,1
1285,1	4,0
1286,1,0
1287,1,1
1288,1,1
1289,9,1
1290,0,0
1291,0,1
1292,0,0
1293,0,1
1294,0,1
1295,0,1
1296,4,1
1297,2,1
1298,1	4,1
1299,1	4,1
1300,4,1
1301,1	4,1
1302,8,1
1303,0,1
1304,7,1
1305,8,1
1306,1,1
1307,1,1
1308,1,1
1309,0,1
1310,9,0
1311,0,1
1312,1,1
1313,9,1
1314,0,1
1315,0,1
1316,5,1
1317,0,1
1318,7,1
1319,5,0
1320,0,0
1321,0,0
1322,0,1
1323,0,1
1324,9,1
1325,9,1
1326,0,1
1327,0,1
1328,0,1
1329,6,1
1330,0,1
1331,0,1
1332,0,1
1333,0,0
1334,0,1
1335,0,1
1336,0,1
1337,0,0
1338,2,1
1339,2,1
1340,0,1
1341,5,1
1342,1,1
1343,2,1
1344,2,1
1345,2,1
1346,5,1
1347,0,1
1348,0,1
1349,0,1
1350,7,0
1351,0,1
1352,9,1
1353,9,1
1354,9,1
1355,0,1
1356,0,1
1357,4,1
1358,0,1
1359,7,1
1360,0,1
1361,1,1
1362,1,1
1363,0,0
1364,0,1
1365,5,1
1366,0,1
1367,4	8,1
1368,1,1
1369,0,0
1370,4,1
1371,0,0
1372,4,1
1373,0,1
1374,0,1
1375,0,1
1376,4,1
1377,4	8,1
1378,0,1
1379,1,1
1380,1,0
1381,4	8,0
1382,2,1
1383,7,1
1384,0,0
1385,6,1
1386,0,0
1387,1,1
1388,0,0
1389,7,1
1390,9,1
1391,9,1
1392,7,1
1393,1,1
1394,4,1
1395,7,1
1396,0,1
1397,0,1
1398,0,0
1399,0,1
1400,4	8,0
1401,0,1
1402,4,0
1403,0,0
1404,4,1
1405,1,1
1406,1,1
1407,1,1
1408,5,1
1409,9,1
1410,4,1
1411,4,1
1412,3,1
1413,0,0
1414,0,1
1415,4,1
1416,0,1
1417,4,1
1418,5,1
1419,5,1
1420,4	8,1
1421,7,1
1422,4,1
1423,7,1
1424,4,1
1425,7,1
1426,7,1
1427,4,1
1428,0,1
1429,0,1
1430,0,1
1431,5,1
1432,0,1
1433,7,0
1434,1,1
1435,7,0
1436,4	8,1
1437,0,1
1438,1,1
1439,0,1
1440,0,1
1441,6,0
1442,4,1
1443,4,0
1444,0,1
1445,0,1
1446,1,1
1447,1,1
1448,0,1
1449,1,1
1450,1,1
1451,0,1
1452,6,0
1453,1,1
1454,5,0
1455,0,1
1456,0,1
1457,0,0
1458,4,1
1459,4,1
1460,0,1
1461,0,1
1462,0,0
1463,0,0
1464,0,0
1465,5,1
1466,0,1
1467,1,1
1468,0,1
1469,4,1
1470,0,1
1471,0,0
1472,8,1
1473,8,1
1474,7,1
1475,8,1
1476,8,1
1477,4,1
1478,8,0
1479,8,1
1480,7,1
1481,1,1
1482,4,1
1483,3,1
1484,4,1
1485,4,1
1486,3,1
1487,0,1
1488,1,1
1489,0,1
1490,1,1
1491,1,0
1492,1,1
1493,0,1
1494,1,1
1495,0,0
1496,0,1
1497,0,0
1498,0,1
1499,0,1
1500,0,1
1501,0,1
1502,0,1
1503,4,1
1504,4,1
1505,2,1
1506,1,1
1507,5,0
1508,5,1
1509,0,0
1510,0,1
1511,1,1
1512,1,0
1513,2,1
1514,1,1
1515,1,1
1516,1,1
1517,5,1
1518,3,1
1519,3,1
1520,4	8,0
1521,7,1
1522,9,1
1523,0,1
1524,1	4,1
1525,0,1
1526,4,1
1527,7,1
1528,7,1
1529,5,1
1530,1,0
1531,4,1
1532,4,0
1533,7,1
1534,4,0
1535,4,1
1536,2,0
1537,2,1
1538,5,1
1539,9,1
1540,0,0
1541,1,1
1542,1	4,1
1543,0,1
1544,4,1
1545,8,1
1546,4,0
1547,1,1
1548,7,1
1549,1	4,1
1550,1,1
1551,9,1
1552,0,1
1553,8,1
1554,4,1
1555,0,1
1556,0,1
1557,2,1
1558,0,0
1559,2,1
1560,2,1
1561,2,1
1562,2,1
1563,8,1
1564,7,1
1565,9,1
1566,0,0
1567,1	4,1
1568,0,0
1569,9,1
1570,0,1
1571,9,1
1572,0,1
1573,0,1
1574,7,1
1575,0,0
1576,0,1
1577,0,1
1578,0,1
1579,2,1
1580,0,0
1581,4,1
1582,4,1
1583,0,1
1584,0,1
1585,4,1
1586,1,1
1587,0,1
1588,4,1
1589,4,1
1590,4,1
1591,0,1
1592,7,1
1593,2,1
1594,0,1
1595,3,1
1596,3,1
1597,3,0
1598,1,1
1599,3,1
1600,1,1
1601,7,1
1602,7,1
1603,0,1
1604,0,1
1605,0,1
1606,0,1
1607,5,1
1608,0,1
1609,5,1
1610,0,1
1611,4,1
1612,2,1
1613,0,0
1614,0,0
1615,7,0
1616,9,1
1617,2,0
1618,5,1
1619,1,1
1620,4,1
1621,1,1
1622,7,1
1623,5,1
1624,4,0
1625,4,1
1626,4,1
1627,5,1
1628,1,1
1629,4,1
1630,0,1
1631,4,1
1632,0,1
1633,0,1
1634,0,1
1635,9,1
1636,0,1
1637,0,0
1638,7,1
1639,0,1
1640,4,1
1641,5,1
1642,7,1
1643,0,1
1644,0,1
1645,0,1
1646,4,1
1647,5,1
1648,0,1
1649,0,1
1650,7,1
1651,0,0
1652,3,1
1653,7,0
1654,3,1
1655,5,0
1656,0,0
1657,4	8,1
1658,0,1
1659,1	4,1
1660,3,0
1661,3,1
1662,1,1
1663,0,1
1664,8,1
1665,5,1
1666,4	8,1
1667,4,0
1668,0,1
1669,0,0
1670,0,1
1671,2,1
1672,0,1
1673,4,1
1674,0,1
1675,0,1
1676,1,1
1677,0,1
1678,2,1
1679,5,1
1680,5,1
1681,0,1
1682,0,1
1683,0,1
1684,6,1
1685,2,1
1686,0,0
1687,1,1
1688,8,1
1689,3,1
1690,0,1
1691,0,1
1692,0,0
1693,7,1
1694,2,1
1695,2,0
1696,9,1
1697,0,1
1698,1,0
1699,0,1
1700,0,1
1701,0,1
1702,0,1
1703,7,1
1704,4,1
1705,0,1
1706,0,1
1707,0,1
1708,0,1
1709,2,1
1710,9,1
1711,0,1
1712,7,0
1713,1,1
1714,7,1
1715,2,1
1716,2,0
1717,8,0
1718,4,1
1719,1,1
1720,2,1
1721,5,1
1722,7,1
1723,1,1
1724,2,1
1725,0,0
1726,0,1
1727,3,0
1728,0,0
1729,7,1
1730,0,1
1731,0,0
1732,5,0
1733,0,0
1734,0,1
1735,0,1
1736,2,0
1737,7,0
1738,7,1
1739,7,1
1740,7,1
1741,0,1
1742,0,1
1743,7,0
1744,1,1
1745,0,1
1746,0,1
1747,4,1
1748,0,1
1749,0,1
1750,6,1
1751,0,0
1752,2,1
1753,0,1
1754,1,1
1755,0,1
1756,4,0
1757,4,1
1758,0,1
1759,0,1
1760,0,1
1761,5,1
1762,0,0
1763,0,1
1764,0,1
1765,1	4,0
1766,1	4,1
1767,1	4,1
1768,1	4,1
1769,1	4,1
1770,3,1
1771,0,1
1772,7,1
1773,0,0
1774,0,1
1775,6,1
1776,1	4,1
1777,1	4,1
1778,1,1
1779,1,0
1780,7,1
1781,0,1
1782,0,0
1783,4,1
1784,4,1
1785,1,0
1786,1,1
1787,9,1
1788,1,0
1789,0,0
1790,0,0
1791,1,1
1792,4,1
1793,0,1
1794,9,1
1795,0,0
1796,0,1
1797,9,1
1798,9,1
1799,0,0
1800,8,1
1801,0,1
1802,2,1
1803,1,0
1804,0,1
1805,0,1
1806,0,1
1807,1,1
1808,0,1
1809,0,1
1810,0,1
1811,0,1
1812,0,1
1813,0,1
1814,5,1
1815,0,1
1816,0,1
1817,3,1
1818,8,1
1819,1,1
1820,8,1
1821,0,0
1822,0,1
1823,1,1
1824,1,1
1825,2,0
1826,0,1
1827,0,1
1828,4,1
1829,4,1
1830,4,1
1831,0,1
1832,0,1
1833,1,1
1834,2,1
1835,0,1
1836,0,1
1837,0,0
1838,0,1
1839,2,1
1840,1,0
1841,1,1
1842,0,1
1843,1,1
1844,7,1
1845,7,0
1846,1,1
1847,1,1
1848,0,1
1849,0,1
1850,7,1
1851,0,1
1852,0,1
1853,8,1
1854,8,1
1855,0,0
1856,9,1
1857,0,1
1858,0,1
1859,0,1
1860,0,1
1861,2,1
1862,5,1
1863,0,1
1864,7,1
1865,1	4,0
1866,5,1
1867,4	8,1
1868,0,0
1869,0,1
1870,4	8,1
1871,4	8,1
1872,0,0
1873,0,1
1874,8,1
1875,0,1
1876,8,1
1877,9,1
1878,9,1
1879,0,1
1880,0,1
1881,0,1
1882,2,0
1883,2,1
1884,0,1
1885,2,1
1886,4,0
1887,2,1
1888,2,1
1889,4,1
1890,2,1
1891,4,1
1892,2,1
1893,0,1
1894,0,1
1895,4,1
1896,7,1
1897,1,1
1898,4,0
1899,5,0
1900,3,1
1901,0,1
1902,0,0
1903,0,1
1904,0,1
1905,4,0
1906,1,1
1907,1,1
1908,3,1
1909,0,1
1910,9,1
1911,4,1
1912,5,1
1913,0,1
1914,5,1
1915,0,1
1916,1,1
1917,0,0
1918,2,1
1919,2,0
1920,7,1
1921,9,1
1922,1,1
1923,3,1
1924,7,1
1925,7,1
1926,5,1
1927,7,1
1928,0,1
1929,7,1
1930,7,0
1931,8,1
1932,8,1
1933,0,1
1934,3,0
1935,0,0
1936,3,1
1937,3,1
1938,0,1
1939,7,1
1940,6,1
1941,6,1
1942,0,1
1943,4,1
1944,6,1
1945,6,1
1946,7,1
1947,5,1
1948,4,1
1949,5,1
1950,0,1
1951,2,1
1952,7,1
1953,0,1
1954,7,1
1955,1,1
1956,0,0
1957,0,0
1958,1,1
1959,0,1
1960,0,1
1961,0,1
1962,1,1
1963,4,0
1964,1,1
1965,1,1
1966,1,1
1967,7,1
1968,7,1
1969,7,1
1970,1,1
1971,7,1
1972,0,0
1973,5,0
1974,5,1
1975,1,1
1976,2,1
1977,2,0
1978,6,1
1979,0,1
1980,9,1
1981,8,1
1982,6,1
1983,5,1
1984,0,1
1985,1,1
1986,0,1
1987,7,1
1988,0,1
1989,0,1
1990,0,0
1991,0,1
1992,4	8,0
1993,7,1
1994,0,1
1995,0,0
1996,0,1
1997,0,0
1998,0,1
1999,7,1
2000,0,1
2001,7,1
2002,0,1
2003,0,1
2004,7,1
2005,8,1
2006,8,1
2007,8,0
2008,8,1
2009,8,1
2010,8,1
2011,2,1
2012,3,1
2013,7,1
2014,1,0
2015,1,1
2016,0,1
2017,0,0
2018,0,0
2019,0,1
2020,4,0
2021,4	8,1
2022,4,1
2023,4,0
2024,5,1
2025,7,1
2026,7,1
2027,2,1
2028,0,1
2029,0,1
2030,0,1
2031,2,1
2032,7,0
2033,0,1
2034,0,1
2035,0,1
2036,0,1
2037,0,1
2038,0,1
2039,1,1
2040,7,1
2041,7,1
2042,4,0
2043,0,1
2044,2,1
2045,0,1
2046,5,1
2047,2,1
2048,8,1
2049,2,1
2050,4,1
2051,1,1
2052,1,1
2053,0,1
2054,3,1
2055,4,0
2056,0,0
2057,7,1
2058,0,1
2059,0,1
2060,8,0
2061,7,1
2062,0,1
2063,8,1
2064,3,1
2065,2,1
2066,7,1
2067,0,1
2068,9,1
2069,9,0
2070,0,1
2071,3,1
2072,3,1
2073,0,0
2074,9,1
2075,9,0
2076,8,0
2077,0,1
2078,0,1
2079,0,1
2080,0,1
2081,0,1
2082,3,1
2083,1,0
2084,7,1
2085,0,1
2086,1,1
2087,0,1
2088,0,1
2089,0,1
2090,0,1
2091,8,0
2092,8,1
2093,8,1
2094,4,1
2095,4,1
2096,6,1
2097,0,1
2098,0,1
2099,0,1
2100,2,0
2101,0,1
2102,9,1
2103,0,0
2104,7,1
2105,4,1
2106,7,1
2107,1	4,1
2108,3,1
2109,0,0
2110,0,1
2111,7,1
2112,2,1
2113,2,1
2114,2,1
