node_id,feature_id,value
100828,96,0.219005
100828,265,0.452761
100828,266,0.375098
100828,267,0.358862
100828,268,0.459167
100828,269,0.220159
100828,270,0.301458
1008420,47,0.0730023
1008420,106,0.350229
1008420,271,0.330204
1008420,272,0.461394
1008420,273,0.361541
1008420,274,0.453109
1008420,275,0.371105
1008422,276,0.384949
1008422,277,0.331283
1008422,278,0.309481
1008422,279,0.539118
1008422,280,0.513962
1008422,281,0.277331
1008422,282,0.310252
1008661,164,0.320712
1008661,185,0.276754
1008661,283,0.470115
1008661,284,0.719546
1008661,285,0.3552
1008685,31,0.190481
1008685,286,0.428284
1008685,287,0.337606
1008685,288,0.679142
1008685,289,0.54945
1008685,290,0.599622
1008697,291,1.88691
1008697,292,1.7364
1008942,293,1.07658
1008942,294,1.1576
1008942,295,1.35828
100918,16,0.17766
100918,185,0.197682
100918,296,0.513962
100918,297,0.340665
100918,298,0.344585
100918,299,0.272505
100918,300,0.225814
100922,41,0.0741763
100922,47,0.063877
100922,209,0.234182
100922,301,0.449716
100922,302,0.234524
100922,303,0.434099
100922,304,0.259902
100922,305,0.471728
100930,32,0.181201
100930,45,0.242529
100930,138,0.234563
100930,155,0.168327
100930,209,0.416324
100930,306,0.310678
100930,307,0.385866
100930,308,0.3663
100935,78,0.179328
100935,135,0.217509
100935,168,0.148717
100935,238,0.261175
100935,309,0.27723
100935,310,0.452761
100935,311,0.211948
100935,312,0.301458
100935,313,0.322085
100937,46,0.208565
100937,148,0.3281
100937,160,0.371105
100937,177,0.275977
100937,314,0.445801
100937,315,0.354827
100937,316,0.453109
100947,317,0.582122
100947,318,0.445801
100947,319,0.365191
100947,320,0.293381
100947,321,0.339412
100947,322,0.470957
100947,323,0.390347
100961,51,0.294776
100961,97,0.348483
100961,324,0.368881
100961,325,0.634353
100961,326,0.554765
1009732,161,0.606692
1009732,185,0.276754
1009732,327,0.719546
1009732,328,0.423162
1009732,329,0.675177
1009876,2,0.239228
1009876,46,0.243326
1009876,47,0.0851693
1009876,89,0.340238
1009876,330,0.391763
1009876,331,0.350288
1010172,47,0.0851693
1010172,91,0.284273
1010172,302,0.312699
1010172,332,0.54945
1010172,333,0.578799
1010172,334,0.291079
10105,81,0.381507
10105,335,0.65934
10105,336,0.386368
10105,337,0.568881
10105,338,0.516698
1010662,31,0.228577
1010662,164,0.320712
1010662,339,0.694559
1010662,340,0.675177
1010662,341,0.719546
1010747,112,0.47254
1010747,342,0.477625
1010747,343,0.581666
1010747,344,0.538944
1010770,41,0.0847729
1010770,47,0.0730023
1010770,51,0.210554
1010770,203,0.316789
1010770,342,0.272929
1010770,345,0.265338
1010770,346,0.445801
1010818,47,0.0730023
1010818,133,0.223473
1010818,347,0.347343
1010818,348,0.3671
1010818,349,0.453109
1010818,350,0.356438
1010818,351,0.338183
1010933,46,0.243326
1010933,47,0.0851693
1010933,168,0.223076
1010933,352,0.356726
1010933,353,0.387777
1010933,354,0.293498
1010949,31,0.126987
1010949,168,0.148717
1010949,174,0.297435
1010949,355,0.210653
1010949,356,0.399748
1010949,357,0.3663
1010949,358,0.313287
1010949,359,0.352418
1010949,360,0.358862
10116,361,0.478722
10116,362,0.606692
10116,363,0.488949
10116,364,0.531976
10118,47,0.0851693
10118,153,0.317432
10118,365,0.455405
10118,366,0.474067
10118,367,0.38041
10118,368,0.281541
101233,247,0.72469
101233,256,0.629638
101233,369,0.66497
101233,370,0.490227
1012489,41,0.0989017
1012489,338,0.430582
1012489,368,0.281541
1012489,371,0.474067
1012489,372,0.46993
1012489,373,0.428284
101261,31,0.16327
101261,374,0.453109
101261,375,0.539118
101261,376,0.482269
101261,377,0.414109
101261,378,0.354827
101261,379,0.513962
101263,46,0.145996
101263,47,0.0511016
101263,363,0.122237
101263,376,0.337588
101263,377,0.289876
101263,378,0.248379
101263,380,0.157792
101263,381,0.322975
101263,382,0.359773
101263,383,0.347279
10132,41,0.0494509
10132,104,0.131841
10132,228,0.251698
10132,384,0.159208
10132,385,0.579745
10132,386,0.339571
10132,387,0.221657
10132,388,0.256238
10132,389,0.314485
101335,134,0.242306
101335,162,0.35922
101335,167,0.478722
101335,380,0.315585
101335,390,0.624122
101336,41,0.0989017
101336,123,0.252093
101336,168,0.223076
101336,179,0.346536
101336,391,0.478456
101336,392,0.452188
101339,47,0.063877
101339,79,0.241872
101339,136,0.288928
101339,183,0.281097
101339,393,0.241872
101339,394,0.305173
101339,395,0.362345
101339,396,0.509357
1013765,16,0.17766
1013765,116,0.307968
1013765,368,0.241321
1013765,397,0.433351
1013765,398,0.439265
1013765,399,0.482269
1013765,400,0.513962
1013920,6,0.390076
1013920,196,0.237345
1013920,401,0.305173
1013920,402,0.33683
1013920,403,0.248118
1013920,404,0.349512
1013920,405,0.321213
1013920,406,0.412088
101416,188,0.648173
101416,407,0.93986
101416,408,0.657016
1014165,41,0.0659345
1014165,47,0.0567796
1014165,409,0.325414
1014165,410,0.22055
1014165,411,0.260273
1014165,412,0.262094
1014165,413,0.240115
1014165,414,0.325414
1014165,415,0.291966
1014168,41,0.0741763
1014168,159,0.208752
1014168,410,0.248118
1014168,416,0.309099
1014168,417,0.221728
1014168,418,0.33683
1014168,419,0.294856
1014168,420,0.509357
101427,27,0.148806
101427,47,0.0567796
101427,134,0.134614
101427,334,0.194053
101427,421,0.346734
101427,422,0.313287
101427,423,0.240708
101427,424,0.337051
101427,425,0.249864
101439,41,0.0349065
101439,126,0.134678
101439,135,0.115152
101439,346,0.183565
101439,419,0.138756
101439,426,0.123904
101439,427,0.141888
101439,428,0.174171
101439,429,0.198581
101439,430,0.249484
101439,431,0.139252
101439,432,0.15197
101439,433,0.16192
101439,434,0.163166
101439,435,0.178439
101439,436,0.143611
10144,16,0.113057
10144,96,0.179186
10144,185,0.125797
10144,227,0.200511
10144,417,0.161257
10144,437,0.218432
10144,438,0.195507
10144,439,0.370441
10144,440,0.370441
10144,441,0.2997
10144,442,0.343075
1014596,353,0.232666
1014596,393,0.193497
1014596,443,0.347279
1014596,444,0.307485
1014596,445,0.181478
1014596,446,0.253078
1014596,447,0.261245
1014596,448,0.377382
1014596,449,0.226194
1014596,450,0.264349
1014700,47,0.063877
1014700,78,0.201744
1014700,196,0.237345
1014700,269,0.247679
1014700,315,0.310474
1014700,355,0.236985
1014700,380,0.19724
1014700,451,0.334614
1014706,47,0.0851693
1014706,196,0.31646
1014706,405,0.428284
1014706,452,0.493485
1014706,453,0.493485
1014706,454,0.562647
101520,168,0.191208
101520,228,0.215741
101520,355,0.270839
101520,368,0.241321
101520,445,0.259255
101520,455,0.410105
101520,456,0.539118
10153,41,0.118682
10153,81,0.190754
10153,185,0.138377
10153,199,0.312061
10153,412,0.235885
10153,438,0.215057
10153,457,0.32967
10153,458,0.236728
10153,459,0.132822
1015642,121,0.393529
1015642,460,0.814971
1015642,461,0.65934
1015642,462,0.546486
1015642,463,0.554765
1015726,16,0.155453
1015726,17,0.150997
1015726,185,0.172971
1015726,264,0.26101
1015726,464,0.277949
1015726,465,0.307759
1015726,466,0.421985
1015726,467,0.344079
101660,11,0.191623
101660,16,0.13818
101660,47,0.0567796
101660,178,0.22594
101660,364,0.295542
101660,468,0.271265
101660,469,0.452761
101660,470,0.332852
101660,471,0.332852
101662,2,0.478456
101662,316,1.05725
101662,363,0.407458
10169,31,0.190481
10169,363,0.203729
10169,472,0.679142
10169,473,0.628971
10169,474,0.628971
10169,475,0.419758
101700,45,0.436552
101700,125,0.478722
101700,368,0.337849
101700,476,0.592182
101700,477,0.694559
101734,178,0.508365
101734,380,0.394481
101734,478,0.683108
101734,479,0.591821
10177,363,0.305593
10177,480,0.639085
10177,481,0.868198
10177,482,0.758365
101811,41,0.0847729
101811,47,0.0730023
101811,133,0.223473
101811,479,0.338183
101811,483,0.399443
101811,484,0.470957
101811,485,0.414109
1018278,31,0.142861
1018278,41,0.0741763
1018278,345,0.232171
1018278,486,0.239561
1018278,487,0.362345
1018278,488,0.355551
1018278,489,0.509357
1018278,490,0.509357
10183,92,0.377641
10183,140,0.36907
10183,363,0.174625
10183,491,0.316789
10183,492,0.379983
10183,493,0.270023
10183,494,0.351724
1018377,41,0.0847729
1018377,91,0.243662
1018377,123,0.21608
1018377,134,0.173076
1018377,302,0.268028
1018377,495,0.582122
1018377,496,0.287736
1018392,16,0.17766
1018392,31,0.16327
1018392,410,0.283564
1018392,417,0.253403
1018392,497,0.402797
1018392,498,0.539118
1018392,499,0.582122
1018653,131,0.618198
1018653,500,0.824175
1018653,501,0.780153
1018653,502,0.615517
1018659,304,0.297031
1018659,368,0.241321
1018659,493,0.270023
1018659,503,0.347343
1018659,504,0.402797
1018659,505,0.375385
1018659,506,0.390347
101907,16,0.207271
101907,30,0.320427
101907,134,0.201922
101907,363,0.203729
101907,507,0.679142
101907,508,0.46993
101929,60,0.331416
101929,509,0.397443
101929,510,0.679142
101929,511,0.317432
101929,512,0.362871
101929,513,0.528627
101932,41,0.0847729
101932,101,0.343251
101932,108,0.30091
101932,170,0.287199
101932,221,0.234555
101932,514,0.327075
101932,515,0.347343
10194,516,4.07485
101995,50,0.229601
101995,227,0.275703
101995,517,0.326557
101995,518,0.339141
101995,519,0.509357
101995,520,0.449716
101995,521,0.352448
101995,522,0.276441
1020030,47,0.0851693
1020030,207,0.24159
1020030,523,0.348014
1020030,524,0.499279
1020030,525,0.679142
1020030,526,0.462304
102014,47,0.0681355
102014,110,0.110659
102014,168,0.0892304
102014,223,0.189627
102014,227,0.147041
102014,260,0.146653
102014,299,0.127169
102014,300,0.10538
102014,393,0.128998
102014,408,0.131403
102014,521,0.187972
102014,522,0.147435
102014,527,0.225059
102014,528,0.156164
1020182,20,0.296731
1020182,41,0.0989017
1020182,87,0.488121
1020182,419,0.393142
1020182,529,0.428284
1020182,530,0.679142
1020235,50,0.306134
1020235,178,0.33891
1020235,401,0.813795
1020235,531,0.446152
1020235,532,0.412132
1020251,47,0.102203
1020251,214,0.3902
1020251,533,0.592182
1020251,534,0.574147
1020251,535,0.508675
1020517,365,0.546486
1020517,536,0.468492
1020517,537,0.516698
1020517,538,0.719546
1020517,539,0.585745
1020531,47,0.0567796
1020531,252,0.278517
1020531,354,0.195665
1020531,540,0.452761
1020531,541,0.297435
1020531,542,0.346734
1020531,543,0.352418
1020531,544,0.291966
1020531,545,0.264962
102057,16,0.155453
102057,47,0.063877
102057,116,0.269472
102057,153,0.238074
102057,300,0.197587
102057,342,0.238813
102057,417,0.221728
102057,546,0.276441
102058,2,0.159485
102058,47,0.0567796
102058,300,0.175633
102058,342,0.212278
102058,417,0.197091
102058,546,0.245726
102058,547,0.297435
102058,548,0.301458
102058,549,0.419314
102061,16,0.17766
102061,550,0.418389
102061,551,0.422987
102061,552,0.422987
102061,553,0.313434
102061,554,0.582122
102061,555,0.359793
102077,16,0.414541
102077,551,0.98697
102077,552,0.98697
1020904,55,0.38383
1020904,228,0.13729
1020904,252,0.227877
1020904,354,0.16009
1020904,445,0.16498
1020904,556,0.199458
1020904,557,0.198942
1020904,558,0.244967
1020904,559,0.256325
1020904,560,0.327067
1020983,134,0.151441
1020983,159,0.208752
1020983,410,0.248118
1020983,436,0.305173
1020983,561,0.509357
1020983,562,0.316348
1020983,563,0.374459
1020983,564,0.362345
102099,41,0.0659345
102099,47,0.0567796
102099,299,0.211948
102099,300,0.175633
102099,403,0.22055
102099,459,0.14758
102099,565,0.399748
102099,566,0.385866
102099,567,0.332852
1021007,47,0.0567796
1021007,228,0.167799
1021007,486,0.212943
1021007,568,0.452761
1021007,569,0.332852
1021007,570,0.237817
1021007,571,0.244421
1021007,572,0.332852
1021007,573,0.259388
1021119,574,0.843971
1021119,575,0.683108
1021119,576,0.688158
1021119,577,1.01871
1021210,134,0.134614
1021210,159,0.185558
1021210,165,0.285523
1021210,410,0.22055
1021210,578,0.265957
1021210,579,0.452761
1021210,580,0.375098
1021210,581,0.238953
1021210,582,0.452761
1021272,91,0.284273
1021272,123,0.252093
1021272,142,0.419758
1021272,583,0.462304
1021272,584,0.432955
1021272,585,0.628971
102199,41,0.0741763
102199,47,0.063877
102199,121,0.245955
102199,159,0.208752
102199,185,0.172971
102199,459,0.166027
102199,586,0.341554
102199,587,0.321213
102200,41,0.0989017
102200,121,0.327941
102200,221,0.273647
102200,586,0.455405
102200,587,0.428284
102200,588,0.679142
102202,2,0.239228
102202,47,0.0851693
102202,162,0.29935
102202,282,0.361961
102202,380,0.262987
102202,589,0.599622
1022217,50,0.459202
1022217,168,0.334614
1022217,380,0.394481
1022217,590,0.660872
10224,47,0.0730023
10224,168,0.191208
10224,203,0.316789
10224,213,0.255936
10224,417,0.253403
10224,446,0.361541
10224,591,0.311032
102252,185,0.172971
102252,246,0.370114
102252,438,0.268822
102252,459,0.332055
102252,592,0.374459
102252,593,0.268822
102252,594,0.341554
10229,162,0.449025
10229,403,0.496237
10229,595,0.807439
10229,596,1.01871
1022915,41,0.059341
1022915,47,0.0511016
1022915,153,0.190459
1022915,163,0.221153
1022915,168,0.133846
1022915,299,0.190754
1022915,459,0.132822
1022915,597,0.237588
1022915,598,0.258349
1022915,599,0.359773
10230,467,0.550527
10230,600,0.694559
10230,601,0.814971
10230,602,0.754765
10230,603,0.48628
102339,17,0.150997
102339,110,0.207485
102339,604,0.384357
102339,605,0.355551
102339,606,0.321213
102339,607,0.33683
102339,608,0.471728
102339,609,0.366091
1023461,30,0.213618
1023461,41,0.0659345
1023461,47,0.0567796
1023461,104,0.175788
1023461,134,0.134614
1023461,345,0.206374
1023461,610,0.332852
1023461,611,0.232509
1023461,612,0.34165
1024044,47,0.063877
1024044,236,0.256193
1024044,252,0.313331
1024044,315,0.310474
1024044,354,0.220123
1024044,613,0.374459
1024044,614,0.421985
1024044,615,0.341554
102406,363,0.407458
102406,616,0.768
102406,617,1.07658
102435,104,0.197762
102435,183,0.281097
102435,511,0.238074
102435,618,0.366091
102435,619,0.349512
102435,620,0.471728
102435,621,0.263883
102435,622,0.390076
102445,47,0.0730023
102445,196,0.271252
102445,438,0.307225
102445,623,0.406343
102445,624,0.513962
102445,625,0.482269
102445,626,0.427953
102446,227,0.315089
102446,411,0.334637
102446,412,0.336979
102446,413,0.30872
102446,627,0.414109
102446,628,0.418389
102446,629,0.336979
102452,41,0.0741763
102452,124,0.255684
102452,185,0.172971
102452,264,0.26101
102452,630,0.412088
102452,631,0.471728
102452,632,0.434099
102452,633,0.334614
102462,16,0.13818
102462,17,0.134219
102462,28,0.248445
102462,511,0.211621
102462,546,0.245726
102462,629,0.262094
102462,634,0.452761
102462,635,0.204934
102462,636,0.256825
102463,324,0.307401
102463,413,0.720346
102463,431,0.394547
102463,437,0.800918
1024818,15,0.239065
1024818,121,0.281092
1024818,221,0.234555
1024818,405,0.3671
1024818,637,0.390347
1024818,638,0.461394
1024818,639,0.470957
102529,41,0.0741763
102529,47,0.063877
102529,93,0.324716
102529,636,0.288928
102529,640,0.509357
102529,641,0.268822
102529,642,0.355551
102529,643,0.509357
102579,41,0.0659345
102579,47,0.113559
102579,78,0.179328
102579,116,0.239531
102579,167,0.265957
102579,209,0.208162
102579,384,0.212278
102579,644,0.297435
1025864,645,0.43611
1025864,646,0.824175
1025864,647,0.807439
1025864,648,1.01871
1025983,47,0.102203
1025983,50,0.367361
1025983,410,0.39699
1025983,649,0.814971
1025983,650,0.406692
1026,41,0.0741763
1026,211,0.328462
1026,363,0.152797
1026,651,0.509357
1026,652,0.471728
1026,653,0.288928
1026,654,0.349512
1026,655,0.434099
102606,2,0.205052
102606,47,0.0730023
102606,60,0.28407
102606,185,0.197682
102606,300,0.225814
102606,434,0.39626
102606,656,0.330204
102607,2,0.239228
102607,168,0.223076
102607,257,0.437949
102607,334,0.291079
102607,657,0.432955
102607,658,0.432955
102628,98,0.222359
102628,126,0.228952
102628,207,0.144954
102628,255,0.255634
102628,363,0.122237
102628,393,0.193497
102628,659,0.28444
102628,660,0.27961
102628,661,0.194452
102628,662,0.254337
10264,27,0.267851
10264,532,0.494559
10264,591,0.435445
10264,663,0.494559
10264,664,0.694559
102669,216,0.414109
102669,665,0.582122
102669,666,0.582122
102669,667,0.433351
102669,668,0.461394
102669,669,0.422987
102669,670,0.427953
102757,27,0.148806
102757,47,0.0567796
102757,207,0.16106
102757,208,0.246391
102757,345,0.206374
102757,671,0.419314
102757,672,0.34165
102757,673,0.249149
102757,674,0.337051
1027588,47,0.063877
1027588,196,0.237345
1027588,285,0.222
1027588,410,0.496237
1027588,459,0.166027
1027588,546,0.276441
1027588,675,0.471728
1027644,47,0.0567796
1027644,134,0.134614
1027644,185,0.153752
1027644,196,0.210974
1027644,203,0.246391
1027644,355,0.210653
1027644,410,0.22055
1027644,676,0.399748
1027644,677,0.247066
1027646,41,0.0847729
1027646,47,0.0730023
1027646,123,0.21608
1027646,196,0.271252
1027646,410,0.283564
1027646,459,0.189746
1027646,675,0.539118
102840,251,0.525539
102840,312,0.542625
102840,678,0.814971
102840,679,0.592182
102840,680,0.50133
102879,363,0.407458
102879,681,0.904375
102879,682,1.0989
102884,277,0.579745
102884,683,1.01871
102884,684,0.642426
102884,685,0.843971
102938,41,0.118682
102938,47,0.0511016
102938,97,0.174241
102938,153,0.190459
102938,285,0.1776
102938,445,0.181478
102938,459,0.132822
102938,611,0.209258
102938,686,0.236728
10295,31,0.142861
10295,91,0.213205
10295,188,0.243065
10295,611,0.261573
10295,612,0.384357
10295,661,0.243065
10295,687,0.278719
10295,688,0.379183
1029622,16,0.310906
1029622,45,0.54569
1029622,446,0.632696
1029622,689,0.758365
103,41,0.0539464
103,47,0.046456
103,96,0.179186
103,135,0.177962
103,285,0.161455
103,384,0.173682
103,690,0.327067
103,691,0.425902
103,692,0.250239
103,693,0.315708
103024,47,0.0851693
103024,177,0.321973
103024,694,0.578799
103024,695,0.578799
103024,696,0.562647
103024,697,0.628971
10308,31,0.228577
10308,91,0.341127
10308,123,0.302512
10308,378,0.496758
10308,698,0.719546
10310,41,0.0847729
10310,133,0.223473
10310,623,0.406343
10310,699,0.377641
10310,700,0.539118
10310,701,0.427953
10310,702,0.221216
1031560,41,0.0847729
1031560,134,0.173076
1031560,578,0.341945
1031560,703,0.582122
1031560,704,0.387589
1031560,705,0.539118
1031560,706,0.539118
103165,155,0.216421
103165,323,0.390347
103165,438,0.307225
103165,707,0.399443
103165,708,0.496113
103165,709,0.375385
103165,710,0.470957
103222,41,0.0741763
103222,155,0.189368
103222,162,0.224512
103222,328,0.264476
103222,711,0.403719
103222,712,0.374459
103222,713,0.289872
103222,714,0.322936
1032355,46,0.208565
1032355,47,0.0730023
1032355,79,0.276425
1032355,384,0.272929
1032355,715,0.334637
1032355,716,0.382416
1032355,717,0.307968
10326,47,0.063877
10326,134,0.151441
10326,231,0.263883
10326,718,0.341554
10326,719,0.22775
10326,720,0.421985
10326,721,0.366091
10326,722,0.39647
1033,152,0.797871
1033,363,0.407458
1033,723,0.775555
103300,724,0.679142
103300,725,0.394547
103300,726,0.435409
103300,727,0.413965
103300,728,0.628971
103300,729,0.54945
103302,17,0.172568
103302,175,0.406343
103302,353,0.332381
103302,730,0.418389
103302,731,0.410105
103302,732,0.482269
103302,733,0.453109
103314,31,0.103899
103314,41,0.0539464
103314,78,0.146723
103314,256,0.228959
103314,300,0.1437
103314,729,0.2997
103314,734,0.263524
103314,735,0.293614
103314,736,0.343075
103314,737,0.216787
103314,738,0.283692
103320,4,0.315979
103320,168,0.223076
103320,214,0.650334
103320,393,0.322496
103320,739,0.443313
103356,207,0.207077
103356,575,0.390347
103356,621,0.301581
103356,740,0.406343
103356,741,0.313434
103356,742,0.399443
103356,743,0.427953
103398,72,1.1576
103398,188,0.648173
103398,744,1.02495
1034,311,0.317923
1034,363,0.203729
1034,745,0.599622
1034,746,0.578799
1034,747,0.478456
1034,748,0.679142
103430,16,0.17766
103430,47,0.0730023
103430,138,0.301581
103430,749,0.363339
103430,750,0.496113
103430,751,0.453109
103430,752,0.461394
103481,41,0.0847729
103481,104,0.226013
103481,345,0.265338
103481,363,0.174625
103481,486,0.273784
103481,753,0.418389
103481,754,0.414109
103482,108,0.351062
103482,363,0.203729
103482,408,0.328508
103482,447,0.435409
103482,755,0.520102
103482,756,0.499279
1035,37,0.535383
